fight_id,event_id,event_name,event_date,ufcstats_id,fighter_name,fighter_odds
6ba9f6a7a9361354,3746e21bb508391a,UFC Fight Night: Brunson vs. Shahbazyan,8/1/2020,6e9f40c706f91f32,Nate Maness,-112
76b9a338597fc604,3746e21bb508391a,UFC Fight Night: Brunson vs. Shahbazyan,8/1/2020,e00a3dee329a51f7,Jamall Emmers,-500
76b9a338597fc604,3746e21bb508391a,UFC Fight Night: Brunson vs. Shahbazyan,8/1/2020,ed2a8cc402173781,Vince Cachero,400
94b48b98d0292720,3746e21bb508391a,UFC Fight Night: Brunson vs. Shahbazyan,8/1/2020,9ba2226646046b63,Frankie Saenz,205
94b48b98d0292720,3746e21bb508391a,UFC Fight Night: Brunson vs. Shahbazyan,8/1/2020,f2477cf43c4975cc,Jonathan Martinez,-245
dcf161082c849205,3746e21bb508391a,UFC Fight Night: Brunson vs. Shahbazyan,8/1/2020,45f0cc9d18f35137,Chris Gutierrez,-280
dcf161082c849205,3746e21bb508391a,UFC Fight Night: Brunson vs. Shahbazyan,8/1/2020,7f6ed67d3ed3c036,Cody Durden,240
11f715fa5e825e51,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,e1147d3d2dabe1ce,Robert Whittaker,-170
11f715fa5e825e51,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,9ce6d5a03af801b7,Darren Till,150
32b0e450b11b32fe,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,76e2870ffafbe38f,Movsar Evloev,-167
32b0e450b11b32fe,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,56fcb2c4d99f9d1b,Mike Grundy,147
3b209a2aee014ac2,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,a8283a4f415e1eb9,Francisco Trinaldo,112
3b209a2aee014ac2,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,4c88a1db5a46c6a4,Jai Herbert,-132
407e1c6850e7022c,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,9d19d9e4aa2662e8,Nicolas Dalby,-330
407e1c6850e7022c,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,5580771f383e141f,Jesse Ronson,270
54bbc7974df586a1,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,673ea7dcc786b1b3,Bethe Correia,145
54bbc7974df586a1,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,91dac5e69e28d5b5,Pannie Kianzad,-165
5632f2364016e879,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,d910665038efc639,Carla Esparza,175
5632f2364016e879,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,cd2c4d30c6e13b47,Marina Rodriguez,-210
573d3a6984cbcd29,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,767755fd74662dbf,Khamzat Chimaev,-1050
573d3a6984cbcd29,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,f748267c4ab6c127,Rhys McKee,675
58e07add007685f8,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,57b10fca4f9c9a7a,Alex Oliveira,-115
58e07add007685f8,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,1fcfc3709fe58151,Peter Sobotta,-105
67db05bac9165722,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,329e403448756217,Nathaniel Wood,-430
67db05bac9165722,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,5fa2974cbd18e05c,John Castaneda,345
6cfab1da57d260f4,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,399afbabc02376b5,Tom Aspinall,-400
6cfab1da57d260f4,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,92fa1401b7927da3,Jake Collier,325
74dae3d87a99cf5d,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,eabf206b162b3b83,Paul Craig,-155
74dae3d87a99cf5d,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,af997f7611673880,Gadzhimurad Antigulov,135
87daaa6db4f6940c,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,abd5fb12437eda21,Ramazan Emeev,-420
87daaa6db4f6940c,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,62f7097c04311193,Niklas Stolze,335
88d3b6b833e31712,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,04c8b08b16a5b99e,Tanner Boser,-240
88d3b6b833e31712,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,41f90012b86a11bf,Raphael Pessoa,200
a3820f1eb82f2ba6,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,140745cbbcb023ac,Mauricio Rua,-250
a3820f1eb82f2ba6,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,73e09f837f3b5ecc,Rogerio Nogueira,210
f786136e55007e17,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,492b202d2064e7a9,Fabricio Werdum,245
f786136e55007e17,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,7/25/2020,3c6976f8182d9527,Alexander Gustafsson,-290
147e31abbe3927d0,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,a2ea77e974c5889f,Carlos Felipe,160
147e31abbe3927d0,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,e2f6b2769aaedd6c,Serghei Spivac,-185
4dc5039b21013b3a,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,aa72b0f831d0bfe5,Deiveson Figueiredo,-230
4dc5039b21013b3a,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,80eacd4da0617c57,Joseph Benavidez,190
b5f70d0c88f12645,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,ec52462a1b41f714,Brett Johns,235
b5f70d0c88f12645,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,cc1a8b4b38b92c6d,Montel Jackson,-275
b76c0b0ed2926737,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,654ae722109a0d31,Joe Duffy,-245
b76c0b0ed2926737,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,58bbef3770bb2dfc,Joel Alvarez,205
b9b0da84b243213f,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,dee294e9717012c2,Malcolm Gordon,115
b9b0da84b243213f,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,6d35bf94f7d30241,Amir Albazi,-135
ba4485ce4e8e3fe1,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,a0f0004aadf10b71,Alexandre Pantoja,-210
ba4485ce4e8e3fe1,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,b1d19449397541dc,Askar Askarov,175
bb881d4ee6dfbf86,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,99bd51917728c25d,Grant Dawson,-310
bb881d4ee6dfbf86,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,776a58a67665a171,Nad Narimani,255
c4c379b8f99fea88,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,6551c64fbcd1a467,Ariane Lipski,-132
c4c379b8f99fea88,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,528b071cf3da7c56,Luana Carolina,112
e5872dfa5b93fcbb,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,32c355b04fc57f3a,Marc Diakiese,-220
e5872dfa5b93fcbb,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,c814b4c899793af6,Rafael Fiziev,180
e5a9f75b1117d848,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,327d5f279895110d,Roman Dolidze,-150
e5a9f75b1117d848,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,c3218c810959d279,Khadis Ibragimov,130
ecb24300bb3bef8c,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,0052de90691d4a93,Davi Ramos,220
ecb24300bb3bef8c,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,eae48ff31db420c2,Arman Tsarukyan,-260
fcfd2e6eed519cb9,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,0a1942069c9ad6b6,Jack Hermansson,-105
fcfd2e6eed519cb9,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,7/18/2020,8c0580d4fff106c1,Kelvin Gastelum,-115
0e969ae805006d1f,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,476fe566d2df676e,Modestas Bukauskas,-122
0e969ae805006d1f,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,79325a3c1a5c3bf4,Andreas Michailidis,102
15def71ff1679e06,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,51018a31ddf31eb2,Molly McCann,-220
15def71ff1679e06,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,f7467152fd9f18a2,Taila Santos,180
33d2a1dbb8a7fef5,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,eae431e70064e046,Abdul Razak Alhassan,-360
33d2a1dbb8a7fef5,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,49ee5024966efc0d,Mounir Lazzez,300
7dbf23cb872edc9c,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,c96d9178c9ed9e62,Tim Elliott,-163
7dbf23cb872edc9c,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,20999e27ddd94bda,Ryan Benoit,143
7fd810af30144119,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,e9ac7bfb65c25497,John Phillips,450
7fd810af30144119,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,767755fd74662dbf,Khamzat Chimaev,-600
819f51ef9d945a46,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,7026eca45f65377b,Jared Gordon,-135
819f51ef9d945a46,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,bebb4ae55ac2bf6f,Chris Fishgold,115
abeaae1a64934178,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,751de04455cfaac0,Calvin Kattar,-265
abeaae1a64934178,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,82a5152216251682,Dan Ige,225
d4c314616eac8f8b,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,9c907996820d2d69,Jimmie Rivera,-117
d4c314616eac8f8b,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,bf7ad5628363eec9,Cody Stamann,-103
dccea04cc3567955,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,d7e40dca3ae125be,Diana Belbita,-220
dccea04cc3567955,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,eebc23626e38f5dc,Liana Jojua,180
f3c42ce9fad55eb7,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,b8a85389d115e35a,Jack Shore,-905
f3c42ce9fad55eb7,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,34c2b3656f88f7ef,Aaron Phillips,705
f3efc6121c5323ff,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,1ae8f3c723aacff4,Ricardo Ramos,-185
f3efc6121c5323ff,18f5669a92e99d92,UFC Fight Night: Kattar vs. Ige,7/15/2020,396fe87b84ac2e1c,Lerone Murphy,160
08e48648e3504638,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,351c4ec637380ad5,Karol Rosa,-330
08e48648e3504638,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,9b7dfb3b7d99926a,Vanessa Melo,270
0e8d5c16eb9cb1cf,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,82b4e942781b1046,Raulian Paiva,-160
0e8d5c16eb9cb1cf,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,55fa6ce3e522c8bb,Zhalgas Zhumagulov,140
0f9be7ac405772f8,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,d661ce4da776fc20,Petr Yan,-270
0f9be7ac405772f8,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,d0f3959b4a9747e6,Jose Aldo,230
137646de0ffd9c35,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,c9cf753cfdf77fc2,Marcin Tybura,-137
137646de0ffd9c35,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,950d0ef5c17157c5,Maxim Grishin,127
159646a9d2ae8ea5,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,87a1dc546b1c5caf,Makwan Amirkhani,-185
159646a9d2ae8ea5,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,f7d73e452b064bf2,Danny Henry,160
5d6fb4acfe5cc8a1,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,ea3dcc417c322064,Martin Day,-110
5d6fb4acfe5cc8a1,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,113df4fde64735c6,Davey Grant,-110
6e0c1faaf40caf9a,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,beecb672a279223e,Amanda Ribas,-700
6e0c1faaf40caf9a,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,4d5197f331c47290,Paige VanZant,500
7c76c752c7abf2e0,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,9c65736747ca92ec,Leonardo Santos,-200
7c76c752c7abf2e0,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,d61316139d68dbe3,Roman Bogatov,170
94b1596c6ff9a25d,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,e1248941344b3288,Alexander Volkanovski,-230
94b1596c6ff9a25d,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,150ff4cc642270b9,Max Holloway,190
cd8cdb539deaa47f,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,0845c81e37d3bcb3,Volkan Oezdemir,-190
cd8cdb539deaa47f,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,009341ed974bad72,Jiri Prochazka,165
ce7cd2ec773bea7f,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,122
ce7cd2ec773bea7f,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,447f9858ae78f921,Muslim Salikhov,-142
d292243c6499b2fe,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,f1b2aa7853d1ed6e,Kamaru Usman,-265
d292243c6499b2fe,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,47b9e0e7703a4868,Jorge Masvidal,245
e16f42a666e163d8,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,6a1901c62ab3870f,Jessica Andrade,200
e16f42a666e163d8,dbd198f780286aca,UFC 251: Usman vs. Masvidal,7/11/2020,47b63240018d5d86,Rose Namajunas,-240
0f369d09416b9e34,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,ebef46976554f975,Jordan Griffin,110
0f369d09416b9e34,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,52c2ae6d2f2d2613,Youssef Zalal,-130
1b8d366ac0f110f3,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,4100c7a09497ad41,Kay Hansen,-235
1b8d366ac0f110f3,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,d05cb1e8d1b885d8,Jinh Yu Frey,195
67ed3ad521ef619c,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,8abac218746e04ca,Takashi Sato,-250
67ed3ad521ef619c,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,5f3805dda9661cba,Jason Witt,210
75570ea2da94a4fb,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,53c943c873cffe90,Philipe Lins,-120
75570ea2da94a4fb,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,04c8b08b16a5b99e,Tanner Boser,100
8a8fea2c10512434,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,4682bc59d5f55145,Sean Woodson,-500
8a8fea2c10512434,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,902ec2cc48c8ae8a,Julian Erosa,400
9025e3c6b6d71253,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,2844b047183a1adb,Luis Pena,-255
9025e3c6b6d71253,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,78e501478a36a018,Khama Worthy,215
9ce56acac775d386,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,fcd448a2fe1a23cc,Gian Villante,245
9ce56acac775d386,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,068f8a189a47fea6,Maurice Greene,-290
cfd47fddbb705f26,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,2f181c0467965b98,Brendan Allen,-350
cfd47fddbb705f26,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,d6c0cdd7e467c440,Kyle Daukaus,290
f2d9814936a6eb35,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,f2b6fdb20675b11c,Mike Perry,-290
f2d9814936a6eb35,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,9e50097a89442158,Mickey Gall,245
f8dd1e75978a3957,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,029eaff01e6bb8f0,Dustin Poirier,-225
f8dd1e75978a3957,c32eab6c2119e989,UFC Fight Night: Poirier vs. Hooker,6/27/2020,193b9d1858bc4df3,Dan Hooker,185
088b47d890b389e9,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,4498b382c65a7faa,Roxanne Modafferi,115
088b47d890b389e9,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,729d4bd5a6cd0a97,Lauren Murphy,-135
0c3622569cd8062a,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,fa6796c55d6c5440,Curtis Blaydes,-390
0c3622569cd8062a,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,279566840aa55bf2,Alexander Volkov,320
1adee75d6c671cc8,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,31ef8b67e13495b3,Tecia Torres,200
1adee75d6c671cc8,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,b53c46f613f6f248,Brianna Van Buren,-240
4f99b4a39925cb47,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,fba03cd6cc28dc41,Josh Emmett,165
4f99b4a39925cb47,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,98d961097baaf308,Shane Burgos,-190
7f0175f71481b63d,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,764342d39cdaa54a,Frank Camacho,-290
7f0175f71481b63d,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,304a21d0595e1a08,Justin Jaynes,260
8b9e9f283e76b429,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,fc169c387b4b465d,Raquel Pennington,-250
8b9e9f283e76b429,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,c7d297714d9ab1a4,Marion Reneau,210
90715135a543b6e3,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,5f179af5fffeb9f6,Cortney Casey,105
90715135a543b6e3,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,38c7f72747f4f712,Gillian Robertson,-125
9b39e15b42422a08,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,d1941565abf50b16,Jim Miller,225
9b39e15b42422a08,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,37c5366d18ed6c05,Roosevelt Roberts,-265
d333a6c34ff16397,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,d2cd7a69cc55e7ed,Austin Hubbard,170
d333a6c34ff16397,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,59a27d2e6d0802ac,Max Rohskopf,-200
d851cbbbdfd05a49,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,c47df9303d318c67,Clay Guida,230
d851cbbbdfd05a49,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,887961364be5ceb3,Bobby Green,-270
f00921c62315be96,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,b1b0729d27936f2f,Belal Muhammad,-122
f00921c62315be96,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,4e0692ad070976e4,Lyman Good,102
f044802db5688bbe,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,8e9eb3fc86db0f7d,Marc-Andre Barriault,-125
f044802db5688bbe,2eab7a6c8b0ed8cc,UFC Fight Night: Blaydes vs. Volkov,6/20/2020,1cf7ccf64a5bf24e,Oskar Piechota,105
05061dd590c9eb34,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,c03520b5c88ed6b4,Merab Dvalishvili,-700
05061dd590c9eb34,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,93b62c5f2ba18e51,Gustavo Lopez,500
1109a8f2adc81ce0,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,40093d1d2d78394e,Charles Rosa,135
1109a8f2adc81ce0,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,cf946e03ba2e7666,Kevin Aguilar,-155
58e72b1a38880ba9,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,3c5005b66696d790,Anthony Ivy,-170
58e72b1a38880ba9,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,ae071698e1a3ccd4,Christian Aguilera,150
7606d2f8d8b0e889,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,a08ddd04eaffd81d,Mariya Agapova,-380
7606d2f8d8b0e889,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,2244d9a2b64b8c3b,Hannah Cifers,315
97125cd6a94b6394,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,86d9dbe1bfcbade7,Julia Avila,-700
97125cd6a94b6394,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,016a8d958883167c,Gina Mazany,500
b8b692aa2aae3310,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,f72465a784c1b084,Jessica Eye,-108
b8b692aa2aae3310,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,98215d037be5bcb7,Cynthia Calvillo,-111
cab532b4544580bd,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,8fd808923cffff82,Andre Fili,-220
cab532b4544580bd,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,f1d64ae34e088832,Charles Jourdain,180
dfbb110855354039,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,6e00cfffd54653c4,Tyson Nam,-130
dfbb110855354039,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,79cb2a690b9ba5e8,Zarrukh Adashev,120
e36b8b88646f72f8,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,215a70f073a7b726,Jordan Espinosa,-175
e36b8b88646f72f8,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,f57dd0bfa8c17813,Mark De La Rosa,155
e857ca0bc3b9fdcd,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,37d5b176d438d2a5,Karl Roberson,175
e857ca0bc3b9fdcd,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,6/13/2020,7acbb0972e75281a,Marvin Vettori,-210
0ddf834a47533d15,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,2f13e4020cea5b38,Raphael Assuncao,130
0ddf834a47533d15,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,d8c7c61b176e3994,Cody Garbrandt,-150
1c7ea3928c7d0ad8,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,76ee3d666c648f6b,Charles Byrd,-165
1c7ea3928c7d0ad8,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,c549573c0df4d676,Maki Pitolo,145
20ba608a6e717f05,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,e5c9de15bb58b1c6,Evan Dunham,230
20ba608a6e717f05,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,4f140403000158b5,Herbert Burns,-270
58584ccd0f63e3f3,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,fc9a9559a05f2704,Eddie Wineland,440
58584ccd0f63e3f3,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,b50a426a33da0012,Sean O'Malley,-580
5fdf6611815efdfb,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,a495f599e787614f,Alonzo Menifield,-230
5fdf6611815efdfb,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,cc7040fe76f0ef91,Devin Clark,190
6fe8bce03a46350b,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,2e585c701f72fe55,Ian Heinisch,-145
6fe8bce03a46350b,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,6ac9bc2953c47345,Gerald Meerschaert,125
8bede5047e97d602,4c12aa7ca246e7a4,UFC 250: Nunes vs. Spencer,6/6/2020,84b3e7d38f2d2ec5,Neil Magny,-130
