ufcstats_id,first_name,last_name,full_name,nickname,height,weight,reach,stance,wins,losses,draws,belt
0a73acff6325c1e2,Shayilan,Nuerdanbieke,Shayilan Nuerdanbieke,Wolverine,"5' 8""",145,69.0,Orthodox,39,12,0,False
b37321c0bb9e8570,Azamat,Nuftillaev,Azamat Nuftillaev,Dragon,"6' 0""",234,77.0,Orthodox,13,2,1,False
3a24769a4855040a,Diego,Nunes,Diego Nunes,The Gun,"5' 6""",145,67.0,Orthodox,19,7,0,False
80fa8218c99f9c58,Amanda,Nunes,Amanda Nunes,The Lioness,"5' 8""",135,69.0,Orthodox,23,5,0,False
d343df8ba11f4c4e,Nina,Nunes,Nina Nunes,,"5' 5""",125,64.0,Orthodox,11,7,0,False
efc67b07eed39794,Istela,Nunes,Istela Nunes,,"5' 4""",115,66.0,Orthodox,6,6,0,False
68d35296f566792b,Josiane,Nunes,Josiane Nunes,Josi,"5' 2""",135,67.0,Southpaw,10,4,0,False
709fadb644ee3f51,Diyar,Nurgozhay,Diyar Nurgozhay,,"6' 2""",205,74.0,Southpaw,10,2,0,False
032cc3922d871c7f,Khabib,Nurmagomedov,Khabib Nurmagomedov,The Eagle,"5' 10""",155,70.0,Orthodox,29,0,0,False
0fd5f4b838e890cc,Said,Nurmagomedov,Said Nurmagomedov,,"5' 8""",135,70.0,Orthodox,18,5,0,False
029e1293e609fd74,Abubakar,Nurmagomedov,Abubakar Nurmagomedov,,"5' 11""",170,72.0,Orthodox,17,4,1,False
2b6fc1c02736833d,Umar,Nurmagomedov,Umar Nurmagomedov,,"5' 8""",135,69.0,Orthodox,19,1,0,False
689502703bbfe5f2,Adilet,Nurmatov,Adilet Nurmatov,Kok-Zhal,--,155,,,13,2,0,False
8667caa0451d245b,Kennedy,Nzechukwu,Kennedy Nzechukwu,Chosen,"6' 5""",236,83.0,Southpaw,14,6,0,False
b3fb8d2293e17a59,Achmed,Labasanov,Achmed Labasanov,,"6' 3""",215,,Orthodox,7,4,0,False
5108b169b5fe1f86,Josh,LaBerge,Josh LaBerge,,"5' 10""",145,,,11,6,0,False
4fe1d105af549845,Jeremiah,Labiano,Jeremiah Labiano,The Kid,"5' 10""",135,,,11,5,0,False
31bb0772f21cabd8,Daniel,Lacerda,Daniel Lacerda,Miojo,"5' 6""",125,70.0,Switch,11,6,0,False
6fc506e1099afe20,Luan,Lacerda,Luan Lacerda,,"5' 7""",135,71.0,Orthodox,13,3,0,False
eb84192d1a97f69e,Kemran,Lachinov,Kemran Lachinov,,--,170,,,3,2,0,False
d4691518d012b9e7,Aspen,Ladd,Aspen Ladd,,"5' 6""",135,66.0,Orthodox,9,3,0,False
4c7781da8c6cae93,Ryan,LaFlare,Ryan LaFlare,,"6' 1""",170,74.0,Southpaw,14,3,0,False
fbe9f4efc2153be2,Corinne,Laframboise,Corinne Laframboise,,"5' 4""",125,65.0,Orthodox,8,5,0,False
b40e65d71a8d4ce5,Ben,Lagman,Ben Lagman,Bad News,"6' 2""",185,,,6,5,0,False
9f755fb04cc21499,Noad,Lahat,Noad Lahat,Neo,"5' 9""",145,69.0,Orthodox,11,2,0,False
e5ca2bc2451a5956,Tina,Lahdemaki,Tina Lahdemaki,Jelly Bean,"5' 2""",115,,Orthodox,5,1,0,False
f998f5c102250d6e,Yohan,Lainesse,Yohan Lainesse,White Lion,"6' 1""",170,76.0,Orthodox,9,3,0,False
c7e9d15cfce52f1d,Tim,Lajcik,Tim Lajcik,The Bohemian,"6' 1""",225,,Orthodox,7,6,1,False
7d06092326c52528,Todd,Lally,Todd Lally,,"5' 7""",145,,Orthodox,2,1,0,False
e62ce041bb7aeb1f,Sean,Lally,Sean Lally,The Unpredictable One,"6' 0""",170,,Orthodox,7,3,0,False
3974fa35c917af1d,Ricardo,Lamas,Ricardo Lamas,The Bully,"5' 8""",145,71.0,Orthodox,20,8,0,False
5be86bb2f78fef2f,Jason,Lambert,Jason Lambert,The Punisher,"6' 3""",185,75.0,Orthodox,26,13,0,False
7e062824c175f975,Jose,Landi-Jons,Jose Landi-Jons,Pele,"5' 11""",170,,Orthodox,29,16,0,False
583ee11abddfc581,Nate,Landwehr,Nate Landwehr,The Train,"5' 9""",145,72.0,Orthodox,18,7,0,False
be9bdec19b7e9ffe,Austen,Lane,Austen Lane,,"6' 6""",245,80.0,Orthodox,13,7,0,False
d73e856f150744b2,Aaron,Lanfranco,Aaron Lanfranco,,--,155,,,5,1,0,False
09422812370fbdfe,Jeremy,Lang,Jeremy Lang,,"5' 11""",205,,Southpaw,21,2,0,False
b8980dd7e8fc5976,Lionel,Lanham,Lionel Lanham,,--,205,,,5,1,0,False
2eeaefbfc7f9fcff,Lina,Lansberg,Lina Lansberg,Elbow Queen,"5' 7""",135,65.0,Orthodox,10,8,0,False
8b1ed83b02303075,Taylor,Lapilus,Taylor Lapilus,Double Impact,"5' 6""",135,73.0,Southpaw,21,4,0,False
c03a5022f8439f2a,Chad,Laprise,Chad Laprise,The Disciple,"5' 10""",170,71.0,Orthodox,13,4,0,False
f3a853544e4413c4,Anthony,Lapsley,Anthony Lapsley,The Recipe,"5' 9""",170,,Southpaw,23,7,0,False
cd2e5a390821fb48,TJ,Laramie,TJ Laramie,,"5' 6""",145,66.0,Orthodox,12,5,0,False
49efbdc6c9f650c4,Icho,Larenas,Icho Larenas,,"6' 3""",235,,Orthodox,6,5,0,False
9450848a71d53776,Lorenz,Larkin,Lorenz Larkin,The Monsoon,"5' 11""",170,72.0,Orthodox,18,6,0,False
c3bd649a9194e50c,Jeremy,Larsen,Jeremy Larsen,,"5' 10""",145,70.0,Orthodox,8,5,0,False
5eedbf1e9601be35,Brock,Larson,Brock Larson,,"5' 11""",170,71.0,Southpaw,42,10,0,False
7107e53ebd7435fb,Ryan,Larson,Ryan Larson,,--,170,,,6,2,0,False
b0826525fa17231d,Bobby,Lashley,Bobby Lashley,,"6' 3""",255,78.0,Orthodox,15,2,0,False
e9a3aeb207578eea,Ilir,Latifi,Ilir Latifi,The Sledgehammer,"5' 10""",230,73.0,Orthodox,17,9,0,False
5898357a45a73674,Sione,Latu,Sione Latu,,"6' 0""",215,,,1,0,0,False
09224b76d27007ee,Phillip,Latu,Phillip Latu,The Doctor,"6' 3""",205,76.0,Orthodox,6,2,0,False
ec664422b22d9787,Jenel,Lausa,Jenel Lausa,,"5' 5""",125,68.0,Orthodox,7,5,0,False
3bad7ef643840f67,Joe,Lauzon,Joe Lauzon,,"5' 10""",155,71.0,Orthodox,28,16,0,False
4c8d6fde2dde07c4,Dan,Lauzon,Dan Lauzon,The Upgrade,"5' 10""",155,,Orthodox,17,6,0,False
aa6da8cb3a26da04,Sandra,Lavado,Sandra Lavado,Peruvian Zombie,"5' 7""",115,66.0,Orthodox,10,3,0,False
5449dcccd972ff83,Chatt,Lavender,Chatt Lavender,,"5' 8""",170,,,9,7,0,False
e3162dbdbfd78287,Cody,Law,Cody Law,,--,145,,,9,2,0,False
a571770c4016736f,Muhammed,Lawal,Muhammed Lawal,King Mo,"6' 0""",205,78.0,Southpaw,21,6,0,False
f2925e6db404bf1d,Robbie,Lawler,Robbie Lawler,Ruthless,"5' 11""",170,74.0,Southpaw,30,16,0,False
4d44f37107f01b9b,Tom,Lawlor,Tom Lawlor,Filthy,"6' 0""",205,74.0,Southpaw,10,6,0,False
879f6cae48d25baa,Justin,Lawrence,Justin Lawrence,The American Kidd,"5' 8""",145,67.0,Orthodox,10,4,0,False
ce039df1994b18f0,Lance,Lawrence,Lance Lawrence,,"6' 1""",145,74.0,Orthodox,4,1,0,False
e7e01e266a9d4342,Ronnie,Lawrence,Ronnie Lawrence,The Heat,"5' 8""",135,68.0,Switch,8,2,0,False
38e5d9dcb0fddc42,Eric,Lawson,Eric Lawson,,"6' 0""",185,,Orthodox,9,5,0,False
e43eefb10d440cb0,Jimmy,Lawson,Jimmy Lawson,Greedy,"6' 0""",265,77.0,Orthodox,4,2,0,False
777dea713da2441d,Valmir,Lazaro,Valmir Lazaro,Bidu,"6' 0""",155,73.0,Orthodox,15,5,0,False
41498c2d1a87b154,Zviad,Lazishvili,Zviad Lazishvili,,"5' 6""",135,69.0,Orthodox,13,1,0,False
49ee5024966efc0d,Mounir,Lazzez,Mounir Lazzez,The Sniper,"6' 1""",170,76.0,Orthodox,11,3,0,False
d4f364dd076bb0e2,Cung,Le,Cung Le,,"5' 9""",185,70.0,Southpaw,9,3,0,False
882b3f5a0774d575,Thanh,Le,Thanh Le,,"5' 9""",145,74.0,Orthodox,6,1,0,False
32feae6d9a1e5047,Quang,Le,Quang Le,Bang,"5' 7""",135,70.0,Orthodox,9,3,0,False
28d421729451c8ca,Carlos,Leal,Carlos Leal,The Lion,"5' 11""",170,74.0,Orthodox,22,7,0,False
ac026518a9b4dc0f,Jordan,Leavitt,Jordan Leavitt,The Monkey King,"5' 9""",155,71.0,Southpaw,12,3,0,False
2d0b10789feafddb,Jerome,LeBanner,Jerome LeBanner,,"6' 3""",265,,Southpaw,3,2,0,False
d43a048a880efdff,Chris,Leben,Chris Leben,The Crippler,"5' 11""",185,73.0,Southpaw,22,11,0,False
a3dda21be645be93,Jean-Paul,Lebosnoyani,Jean-Paul Lebosnoyani,Mufasa,"5' 11""",170,72.0,Switch,9,2,0,False
c575ab451e3c5b1d,Mickael,Lebout,Mickael Lebout,Ragnar,"5' 11""",155,73.0,Orthodox,16,7,1,False
56ec58954158966a,Stephen,Ledbetter,Stephen Ledbetter,,"5' 9""",145,,Orthodox,8,3,0,False
ba1e6cb3d43f7430,Justin,Ledet,Justin Ledet,El Blanco,"6' 4""",205,80.0,Orthodox,9,4,0,False
863d06a7ef8bc98c,James,Lee,James Lee,,"5' 11""",205,,Southpaw,15,3,0,False
8caca5857ce0e30b,David,Lee,David Lee,,"5' 10""",155,,Orthodox,12,10,0,False
4985113c0928aa62,Jackie,Lee,Jackie Lee,,--,,,,0,1,0,False
39c568f8c579913e,Eun Soo,Lee,Eun Soo Lee,,"6' 1""",215,,Orthodox,17,4,0,False
de99da2c0d18d34a,Tae Hyun,Lee,Tae Hyun Lee,,"6' 6""",295,,Orthodox,1,2,0,False
806975e1b4f47b27,Tommy,Lee,Tommy Lee,,"5' 7""",145,,Orthodox,25,6,0,False
d9e3743bae8d703d,Matt,Lee,Matt Lee,,"5' 11""",155,,Orthodox,14,10,1,False
0802be3516ef8f66,Imani,Lee,Imani Lee,,--,,,Orthodox,2,4,0,False
8bb6f4479685bbcc,Vaughan,Lee,Vaughan Lee,,"5' 6""",125,66.0,Orthodox,14,13,1,False
ee9ebceabfd16fa7,Kevin,Lee,Kevin Lee,The Motown Phenom,"5' 9""",170,77.0,Orthodox,18,8,0,False
0d1c163b206e8c5f,Rocky,Lee,Rocky Lee,,"5' 9""",145,,Orthodox,3,2,0,False
05fa626cb33d15b8,Andrea,Lee,Andrea Lee,KGB,"5' 6""",125,69.0,Orthodox,13,11,0,False
d008d785f6347dc2,JeongYeong,Lee,JeongYeong Lee,Korean Tiger,"5' 10""",145,73.0,Orthodox,11,3,0,False
b6033505c245e28b,JungHyun,Lee,JungHyun Lee,The Phenom,"5' 5""",125,65.0,Orthodox,8,1,0,False
117a06469813e4ef,ChangHo,Lee,ChangHo Lee,,"5' 8""",135,69.0,Orthodox,11,2,0,False
9fd299c8356cbf0f,Macksom,Lee,Macksom Lee,,"6' 1""",135,75.0,Orthodox,9,1,0,False
5817df778cc27274,Ricky,Legere Jr.,Ricky Legere Jr.,IE Bad Boy,"5' 8""",170,,,14,4,0,False
4f670b7972fa0a2e,Sherron,Leggett,Sherron Leggett,Rob Roy,"5' 8""",155,,Southpaw,21,6,0,False
98cbbc06074c68a4,Cheyden,Leialoha,Cheyden Leialoha,Steadfast,"5' 8""",135,73.0,Orthodox,6,0,0,False
90550a08f0b02b6f,Claudia,Leite,Claudia Leite,,"5' 3""",135,64.0,Orthodox,8,3,0,False
cfb65863d5099327,Thales,Leites,Thales Leites,,"6' 1""",185,78.0,Orthodox,28,9,0,False
182a73d5b4e57871,Jovan,Leka,Jovan Leka,,"6' 4""",259,75.0,Orthodox,11,2,0,False
d56bb6dff2ae77eb,Stefan,Leko,Stefan Leko,Blitz,"6' 2""",215,,Orthodox,0,3,0,False
fd4578cac86d75ca,Gabe,Lemley,Gabe Lemley,,"5' 8""",155,,Orthodox,13,9,0,False
3df5493bb279226f,Amanda,Lemos,Amanda Lemos,,"5' 4""",115,65.0,Southpaw,15,5,1,False
f37822d5b3e47517,Giacomo,Lemos,Giacomo Lemos,,"6' 3""",247,75.0,Orthodox,6,0,0,False
7269329bd87eb479,Christophe,Leninger,Christophe Leninger,,"6' 0""",200,,Southpaw,3,4,0,False
3ae10ac4df3df05c,Jesse,Lennox,Jesse Lennox,The Ox,"5' 9""",170,72.0,Orthodox,14,4,0,False
e60201cfab7d656d,Jean Francois,Lenogue,Jean Francois Lenogue,,"6' 0""",185,,Orthodox,16,17,3,False
6fb1ba67bef41b37,Nik,Lentz,Nik Lentz,The Carny,"5' 8""",145,68.0,Orthodox,30,12,2,False
6e02c318762f52f1,Alberta Cerra,Leon,Alberta Cerra Leon,,"5' 8""",238,,,0,1,0,False
9dedfdd91070ddd8,Victoria,Leonardo,Victoria Leonardo,Fury,"5' 5""",125,64.0,Orthodox,9,7,0,False
86b9b51a81e9c339,Anthony,Leone,Anthony Leone,,"5' 6""",135,,Orthodox,15,8,0,False
657d0ed181f04215,Chad,Leonhardt,Chad Leonhardt,The Boss,"6' 0""",170,,,9,4,0,False
08ae5cd9aef7ddd3,Kimo,Leopoldo,Kimo Leopoldo,,"6' 3""",235,,Orthodox,10,7,1,False
f1fd8ec1023c89b3,Michael,Lerma,Michael Lerma,,--,,,,0,1,0,False
5a8e30ed38a5bc6f,Lukasz,Les,Lukasz Les,,--,170,,,8,3,0,False
513c6f1715e547a8,Brock,Lesnar,Brock Lesnar,,"6' 3""",265,81.0,Orthodox,5,3,0,False
edd8d5d8089a35f8,Frank,Lester,Frank Lester,,"5' 11""",170,,Orthodox,11,6,0,False
46a2f24feb258ae0,Valerie,Letourneau,Valerie Letourneau,Trouble,"5' 7""",115,68.0,Orthodox,8,6,0,False
8cb78f3a6c2a08f7,Leah,Letson,Leah Letson,Nidas,"5' 7""",145,71.0,Southpaw,5,3,0,False
8c3f3c43c8ceb778,Justin,Levens,Justin Levens,The Executioner,"5' 11""",185,,Orthodox,10,7,0,False
182f2b78582de3d8,Marcus,LeVesseur,Marcus LeVesseur,The Prospect,"5' 9""",155,70.0,Southpaw,22,7,0,False
49590e0508b2c19f,David,Levicki,David Levicki,,"6' 5""",275,,,1,3,0,False
81ddc98fceb30086,Kyle,Levinton,Kyle Levinton,,--,,,,0,3,0,False
a29db9cd4f9ccea5,Natan,Levy,Natan Levy,Lethal,"5' 9""",155,71.0,Southpaw,8,2,0,False
4a01dc8376736ef5,John,Lewis,John Lewis,,"6' 0""",155,,Southpaw,3,4,3,False
d3df1add9d9a7efb,Derrick,Lewis,Derrick Lewis,The Black Beast,"6' 3""",260,79.0,Orthodox,29,12,0,False
899923ff6ab13917,Bevon,Lewis,Bevon Lewis,,"6' 3""",185,79.0,Orthodox,7,3,0,False
6623cb1c27025634,Brandon,Lewis,Brandon Lewis,,"5' 4""",135,70.0,Orthodox,6,2,0,False
f60dbe6e05489c4f,Malik,Lewis,Malik Lewis,Hard Knock,"6' 0""",155,75.0,Orthodox,6,2,0,False
a307a10414d0ad00,Chi,Lewis-Parry,Chi Lewis-Parry,Chopper,"6' 9""",243,,,7,0,1,False
e64b96c07d7ce999,Li,Jingliang,Li Jingliang,The Leech,"6' 0""",170,71.0,Orthodox,19,9,0,False
4c7afd56ef1947ac,Li,Yunfeng,Li Yunfeng,,"5' 8""",135,68.0,Orthodox,9,5,0,False
ec0dcceace7d25a3,Liang,Na,Liang Na,The Dragon Girl,"5' 5""",125,67.0,Orthodox,19,8,0,False
a8aba6fd8a463043,Jess,Liaudin,Jess Liaudin,The Joker,"5' 9""",170,72.0,Orthodox,20,11,0,False
a390eb8a9b2df298,Chuck,Liddell,Chuck Liddell,The Iceman,"6' 2""",205,76.0,Orthodox,21,8,0,False
11b5a809c3120e27,Rodrigo,Lidio,Rodrigo Lidio,Dynamis,"5' 11""",155,73.0,Orthodox,12,3,0,False
421ccfc6ddb17958,Sam,Liera,Sam Liera,,--,,,,12,10,0,False
5d7c18191b8aa432,Zach,Light,Zach Light,,"5' 8""",170,,Orthodox,9,11,0,False
998c8890a8dde1eb,Scott,Lighty,Scott Lighty,,"6' 2""",205,,,6,2,0,False
0e31bfd26cc8c503,Chris,Liguori,Chris Liguori,,"5' 9""",185,,Orthodox,15,10,0,False
a1bf037613180253,Donnie,Liles,Donnie Liles,,"5' 9""",170,,Orthodox,17,7,0,False
bbb15f301e4a490a,Jae Suk,Lim,Jae Suk Lim,,"5' 9""",170,,Orthodox,17,6,0,False
203c957eac95dd87,Hyun Gyu,Lim,Hyun Gyu Lim,The Ace,"6' 3""",170,77.0,Orthodox,13,7,1,False
75a6a390fd5dca46,Juliana,Lima,Juliana Lima,Ju Thai,"5' 5""",115,65.0,Orthodox,9,5,0,False
e9213f53ddeca978,Dhiego,Lima,Dhiego Lima,,"6' 2""",170,75.0,Orthodox,17,9,0,False
264111bf62662fbf,Douglas,Lima,Douglas Lima,The Phenom,"6' 1""",170,,,29,6,0,False
6135fd9665fbb74e,Mabelly,Lima,Mabelly Lima,,"5' 2""",135,,Orthodox,7,1,0,False
b1f21ce050035d58,Andre,Lima,Andre Lima,Mascote,"5' 7""",125,67.0,Orthodox,11,0,0,False
9256f591b30c073e,Felipe,Lima,Felipe Lima,Jungle Boy,"5' 6""",135,68.0,Orthodox,14,2,0,False
18c49685296c60e6,Miguel,Linares,Miguel Linares,,--,,,,2,4,0,False
a4ef92274a45143d,Emiliano,Linares,Emiliano Linares,Golden Bull,"5' 8""",145,72.0,Orthodox,8,2,0,False
0e041d43a47d2e4b,Matt,Lindland,Matt Lindland,The Law,"6' 0""",185,74.0,Southpaw,22,9,0,False
33e00249ef08d3a4,Jake,Lindsey,Jake Lindsey,The Librarian,"5' 11""",155,,Switch,12,7,0,False
c268b2cfebccf652,John,Lineker,John Lineker,Hands of Stone,"5' 3""",135,67.0,Orthodox,31,9,0,False
305d73ede05e31ad,Austin,Lingo,Austin Lingo,Lights Out,"5' 10""",145,70.0,Orthodox,9,3,0,False
a780d16cf7eed44d,Lucio,Linhares,Lucio Linhares,,"6' 2""",185,,Orthodox,19,8,0,False
53c943c873cffe90,Philipe,Lins,Philipe Lins,Monstro,"6' 2""",205,78.0,Orthodox,18,5,0,False
2c5f5749569eef66,Tainara,Lisboa,Tainara Lisboa,Thai Panther,"5' 7""",135,67.0,Orthodox,7,4,0,False
68c6cd5287b473a7,Dean,Lister,Dean Lister,The Boogeyman,"6' 1""",185,75.0,Orthodox,13,7,0,False
008c6e1a25751575,Wesley,Little,Wesley Little,,"6' 4""",205,,,4,8,0,False
515890922fe9ce96,Adam,Livingston,Adam Livingston,Bomb,"6' 2""",155,71.0,Orthodox,6,1,0,False
93b2b7caa457cbea,James,Llontop,James Llontop,Goku,"6' 0""",155,73.0,Orthodox,14,5,0,False
6448e57a9533b7e4,Abner,Lloveras,Abner Lloveras,Skullman,"5' 11""",155,,,20,9,1,False
7abce81b72fbbd9b,Brian,Lo-A-Njoe,Brian Lo-A-Njoe,,"5' 7""",155,,Orthodox,6,10,3,False
31652c9267606d54,John,Lober,John Lober,The Machine,"5' 11""",199,,Orthodox,5,9,4,False
02f2a9702ba3d167,Artem,Lobov,Artem Lobov,The Russian Hammer,"5' 9""",145,65.0,Southpaw,13,15,1,False
9caa254991a5a698,Dylan,Lockard,Dylan Lockard,,"5' 9""",145,72.0,Orthodox,6,2,0,False
d5bab53a1a603aac,Ryan,Loder,Ryan Loder,Man of Steel,"6' 2""",185,76.0,Southpaw,8,3,0,False
d3d1ff3f3dfa0931,Sean,Loeffler,Sean Loeffler,The Destroyer,"6' 3""",185,,Orthodox,31,5,0,False
4ab36d70d1b28b58,Christian,Lohsen,Christian Lohsen,Hollywood,"6' 2""",155,77.0,Southpaw,4,2,0,False
22e47b53e4ceb27c,David,Loiseau,David Loiseau,The Crow,"6' 0""",185,76.0,Orthodox,23,11,0,False
db1f2ed63b54b9a7,Hector,Lombard,Hector Lombard,,"5' 9""",185,71.0,Southpaw,34,10,1,False
6d6b9a6cb063b60d,Michael,Lombardo,Michael Lombardo,The Don,"6' 0""",170,72.0,Orthodox,11,2,0,False
10e04e5e81f391a0,Rocky,Long,Rocky Long,,--,145,,,21,37,1,False
989be26791d0aad4,Thomas,Longacre,Thomas Longacre,,"5' 9""",145,,Orthodox,6,1,0,False
4e30e4250cb08b61,Loma,Lookboonmee,Loma Lookboonmee,,"5' 1""",115,61.0,Orthodox,10,4,0,False
1497e735d9f2560a,Ange,Loosa,Ange Loosa,The Last Ninja,"5' 10""",170,74.0,Orthodox,10,5,0,False
1f70dd67ad507990,Lucas,Lopes,Lucas Lopes,,"6' 2""",185,,,29,19,0,False
8270c00fae24c922,Dileno,Lopes,Dileno Lopes,,"5' 5""",135,,,19,3,0,False
f166e93d04a8c274,Diego,Lopes,Diego Lopes,,"5' 11""",145,72.0,Orthodox,27,7,0,False
0abcf6bc47191219,Bruno,Lopes,Bruno Lopes,Brunao,"6' 2""",205,74.0,Orthodox,14,2,0,False
2aa481e98185e261,Arthur,Lopes,Arthur Lopes,Demolidor,"6' 2""",234,77.0,Southpaw,6,2,0,False
0db9d2486d564a3c,Ivan,Lopez,Ivan Lopez,,"5' 6""",135,,Southpaw,14,3,1,False
6085ceb59087514b,Steve,Lopez,Steve Lopez,,"5' 11""",155,,Orthodox,13,6,1,False
9681e0ce67dc978b,Federico,Lopez,Federico Lopez,Kiko,"5' 4""",139,,Orthodox,10,6,0,False
ee624ee2a18f2a43,Jorge,Lopez,Jorge Lopez,,"5' 10""",170,,Orthodox,11,5,0,False
5148a665aa527865,Christopher,Lopez,Christopher Lopez,,"5' 10""",170,,,9,1,0,False
2fc7e9701642ca38,Matthew,Lopez,Matthew Lopez,,"5' 7""",135,69.0,Southpaw,10,4,0,False
773f7feacf96153e,Benito,Lopez,Benito Lopez,Golden Boy,"5' 10""",135,73.0,Switch,10,2,0,False
93b62c5f2ba18e51,Gustavo,Lopez,Gustavo Lopez,,"5' 5""",135,67.0,Orthodox,12,6,1,False
92b5f4ee9ff40321,Alik,Lorenz,Alik Lorenz,,"6' 2""",205,77.0,Orthodox,6,2,0,False
b788862dd1c11eac,Brendan,Loughnane,Brendan Loughnane,,"5' 10""",145,70.0,Switch,17,3,0,False
cbf94e4c4af4ff6d,Nate,Loughran,Nate Loughran,,"6' 2""",185,,Orthodox,11,2,0,False
42ac4020cba261ad,Caolan,Loughran,Caolan Loughran,The Don,"5' 6""",135,68.0,Orthodox,10,2,0,False
e601d71cf8e5be22,Rashard,Lovelace,Rashard Lovelace,,--,155,,,4,1,0,False
eea0274e153256a0,Ian,Loveland,Ian Loveland,The Barn Owl,"5' 8""",145,,Orthodox,18,10,0,False
ad044be25c94dcfd,Jakob,Lovstad,Jakob Lovstad,The Striking Viking,"6' 3""",205,,Orthodox,11,4,0,False
28f62d866c59c709,Waylon,Lowe,Waylon Lowe,,"5' 7""",145,,Southpaw,16,7,0,False
78ac94d54aa7f378,Brandon,Lowe,Brandon Lowe,,--,155,,,2,1,0,False
86248c84834238e7,Joe,Lowry,Joe Lowry,,"5' 11""",155,73.0,Orthodox,9,2,0,False
a2d23e684b3db732,Lu,Kai,Lu Kai,The Last Gladiator,"5' 9""",145,69.0,Orthodox,8,5,0,False
dc1bfd47c3b21ad3,Lu,Zhengyong,Lu Zhengyong,,--,125,,,12,7,0,False
96087e90d900f0ef,Robert,Lucarelli,Robert Lucarelli,,"6' 2""",245,,,0,1,0,False
668222c99c5c311d,Matt,Lucas,Matt Lucas,Luke Duke,"6' 1""",205,,,15,3,0,False
9bdebbf2735d14c2,Cleber,Luciano,Cleber Luciano,,"5' 6""",155,,,14,6,0,False
1b35af4d1529adf6,Stephanie,Luciano,Stephanie Luciano,Rondinha,"5' 6""",115,65.0,Orthodox,7,2,1,False
abcf2cc6efc42031,Iasmin,Lucindo,Iasmin Lucindo,,"5' 3""",115,66.0,Orthodox,18,6,0,False
84ac950d4c1722dd,Duane,Ludwig,Duane Ludwig,Bang,"5' 10""",170,70.0,Orthodox,21,14,0,False
a1ad35b98a9136e5,Lawrence,Lui,Lawrence Lui,Lok Yin,"5' 7""",135,72.0,Orthodox,7,1,0,False
e26882820f9e8df5,Mike,Lullo,Mike Lullo,,"5' 8""",145,,Orthodox,8,3,0,False
1fd9f744105024a8,Juan Andres,Luna,Juan Andres Luna,,"5' 7""",125,72.0,Orthodox,12,1,0,False
5b1effb0db45273a,Paula,Luna,Paula Luna,La Prodigia,"5' 2""",125,62.0,Orthodox,5,3,0,False
faf317c665546a36,Santiago,Luna,Santiago Luna,BorderBoy,"5' 9""",135,74.0,Orthodox,7,0,0,False
ce632027bf2a871b,Dalcha,Lungiambula,Dalcha Lungiambula,Champion,"5' 8""",185,76.0,Orthodox,11,6,0,False
4887e5bc4dbb73ff,Alexandru,Lungu,Alexandru Lungu,,"6' 0""",385,,Orthodox,14,4,0,False
6d4b63c767106d3a,Vicente,Luque,Vicente Luque,The Silent Assassin,"5' 11""",170,75.0,Orthodox,23,12,1,False
505934897b8b4824,Thaddeus,Luster,Thaddeus Luster,,"6' 3""",210,,,0,1,0,False
622f015c81a9b13a,Travis,Lutter,Travis Lutter,The Serial Killer,"5' 11""",185,75.0,Orthodox,10,6,0,False
12630a4aa0894da8,Joilton,Lutterbach,Joilton Lutterbach,Peregrino,"6' 1""",185,75.0,Orthodox,38,9,0,False
7832f2f62f04178f,Tucker,Lutz,Tucker Lutz,Top Gun,"5' 8""",145,72.0,Orthodox,12,4,0,False
5a4913108a3b9190,Lv,Zhenhong,Lv Zhenhong,,"5' 8""",145,67.0,Switch,16,6,0,False
710d93f1508f7104,Stevie,Lynch,Stevie Lynch,,"5' 10""",170,,Orthodox,5,2,0,False
edfe95e3c33a4bf8,Adam,Lynn,Adam Lynn,,"5' 10""",155,,Orthodox,17,10,0,False
91acd6910b802a9e,Chris,Lytle,Chris Lytle,Lights Out,"5' 11""",170,68.0,Orthodox,31,18,5,False
126bdc1710a8cbf4,Qiu,Lun,Qiu Lun,Tibetan Knight,"5' 8""",125,66.0,Southpaw,16,9,0,False
d365ee924f5cc3fc,Bao,Quach,Bao Quach,,"5' 3""",145,,Orthodox,19,10,1,False
f7b4cbe93f3bac06,Gary,Quan,Gary Quan,,"5' 8""",143,,,3,5,0,False
aa171d55d4b5208f,Billy,Quarantillo,Billy Quarantillo,,"5' 10""",145,70.0,Orthodox,18,7,0,False
52cae54377b433b7,Nate,Quarry,Nate Quarry,Rock,"6' 0""",185,72.0,Open Stance,12,4,0,False
2a8502954f49e682,Vinicius,Queiroz,Vinicius Queiroz,Spartan,"6' 7""",220,,Orthodox,8,4,0,False
ddbe4fa2ea573393,Jimmy,Quinlan,Jimmy Quinlan,Crash,"6' 0""",185,,Orthodox,3,1,1,False
876f478f796495f7,Josh,Quinlan,Josh Quinlan,Bushido,"6' 0""",170,72.0,Orthodox,6,3,0,False
cc23ed51619421a3,Ryan,Quinn,Ryan Quinn,,"5' 8""",145,,,13,7,1,False
5e84a859c6a82288,Michel,Quinones,Michel Quinones,El Capo,"5' 10""",155,73.0,Orthodox,8,3,0,False
267f4a6568abe245,Landon,Quinones,Landon Quinones,The Lone Wolf,"5' 9""",155,70.0,Southpaw,7,3,1,False
36549928f90f1d36,Jose,Quinonez,Jose Quinonez,Teco,"5' 8""",135,69.0,Southpaw,9,5,0,False
